PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
61,9,2,3,1.025,1,0.547828356922594,0
62,55,2,1,1.05,2,0.571227978991033,1
63,40,2,1,1.025,2,0.547333774068079,1
64,3,2,3,1.05,2,0.557962915650819,1
65,63,2,3,1.025,1,1.25158990828561,0
66,97,2,4,1.5,2,0.540495653962864,1
67,99,2,4,1.5,2,0.516066480129894,1
68,27,2,3,1.05,1,0.498737350458157,0
69,109,2,5,0.5,1,0.546225498760464,0
70,2,2,2,0.925,1,0.508680221748705,0
71,39,2,3,1.075,2,0.531924445298955,1
72,11,2,2,1.025,1,0.781332921278533,0
73,61,2,1,0.975,1,0.515789338139882,0
74,50,2,2,1.05,2,0.523102433376891,1
75,62,2,2,1.2,2,0.549462236257853,1
76,104,2,5,0.5,1,0.50048682756119,0
77,23,2,2,0.925,1,0.51509399561786,0
78,59,2,2,1.01,2,1.17810279772942,1
79,96,2,4,1.5,2,0.605660895850519,1
80,19,2,1,1.025,1,0.529425192294696,0
81,87,2,3,1.075,2,0.565465357104927,1
82,91,2,4,1.5,2,0.541083007684165,1
83,12,2,3,1.025,1,0.626250175225721,0
84,102,2,5,0.5,1,0.564762405615852,0
85,34,2,1,1.025,2,0.625444795334886,1
86,18,2,3,1.05,1,0.782451732078869,0
87,67,2,1,0.95,1,0.523558678743882,0
88,36,2,3,1.05,2,0.539995218056902,1
89,103,2,5,0.5,1,0.531193106510045,0
90,8,2,2,0.85,1,0.513963478714402,0
91,60,2,3,1.075,2,0.576645563489365,1
92,74,2,2,1.2,2,0.52553847342466,1
93,98,2,4,1.5,2,0.53073510522762,1
94,110,2,5,0.5,1,0.513815396510552,0
95,108,2,5,0.5,1,0.520187321061258,0
96,92,2,4,1.5,2,0.519262831571723,1
97,35,2,2,0.925,1,0.509926043767337,0
98,15,2,3,1.025,1,0.646364772121672,0
99,71,2,2,0.95,1,0.533455896232454,0
100,33,2,3,1.05,2,0.804256690257375,1
101,65,2,2,1.01,1,0.766344134261999,0
102,107,2,5,0.5,1,0.564336010811758,0
103,37,2,1,1.1,2,0.545086494932264,1
104,16,2,1,0.99,1,0.589997251992315,0
105,13,2,1,1.075,2,0.490448844183277,1
106,66,2,3,1.025,2,0.774321550847958,1
107,84,2,3,1.025,1,0.677709326340107,0
108,6,2,3,1.025,1,0.574051198397683,0
109,80,2,2,1.025,2,0.574284442501209,1
110,69,2,3,1.025,1,0.671897246168498,0
111,154,1,2,0.99,1,1.075883057201,0
112,145,1,2,1.2,2,0.608362371785233,1
113,126,1,1,0.99,1,0.554679939046309,0
114,200,1,3,0.99,1,0.603510192064959,0
115,119,1,3,1.2,2,0.57098566265762,1
116,130,1,2,1.1,2,0.714807137562218,1
117,187,1,2,1.025,1,0.585393826962161,0
118,178,1,2,1.05,1,0.59747364736711,0
119,169,1,2,1.075,2,0.553160779521136,1
120,132,1,1,1.2,2,0.554323780860614,1
121,140,1,3,1.1,1,0.97896179157226,0
122,198,1,1,1.1,1,0.635313918176109,0
123,159,1,1,1.15,2,0.672822320963235,1
124,212,1,5,0.5,1,0.549996619862782,0
125,148,1,2,1.05,1,0.65028426808027,0
126,134,1,3,1.15,2,0.764202210053725,1
127,125,1,3,1.125,2,0.552975237787564,1
128,135,1,1,1.125,2,0.578007568580915,1
129,139,1,2,1.075,2,0.874933750772982,1
130,168,1,1,1.1,1,0.530400310679966,0
131,180,1,1,1.1,1,0.512717656695713,0
132,190,1,2,1.075,1,0.623591719219746,0
133,173,1,3,1.1,1,0.864946981595949,0
134,158,1,3,1.1,2,0.777080386687715,1
135,155,1,3,1.025,1,0.606747514867493,0
136,137,1,3,1.075,1,0.568511285122327,0
137,217,1,5,0.5,1,0.568653806927159,0
138,111,1,1,1.125,2,0.541209726249804,1
139,160,1,2,1.1,2,0.54335633289935,1
140,195,1,1,1.125,2,1.1249014858264,1
141,191,1,3,1.125,2,0.762275678141918,1
142,196,1,2,1.05,1,0.607027876035886,0
143,157,1,2,1.075,2,0.602981368858991,1
144,199,1,2,1.075,2,0.89727016603058,1
145,112,1,2,1.075,1,0.643539504147043,0
146,121,1,2,1.05,2,0.685871114049348,1
147,166,1,2,0.925,1,0.513494649286656,0
148,147,1,1,1.1,2,0.456876618551632,1
149,214,1,5,0.5,1,0.470261084143203,0
150,175,1,2,0.95,1,0.634046147214178,0
151,144,1,1,1.075,2,0.551021196533497,1
152,185,1,3,1.075,2,0.520452464295659,1
153,116,1,3,0.9,1,0.515882109006611,0
154,162,1,1,0.875,1,0.496974996641768,0
155,202,1,4,1.5,2,0.464874520818,1
156,115,1,2,1.15,2,0.730358695483631,1
157,150,1,1,0.9,1,0.527318093743077,0
158,177,1,1,0.95,1,0.470165386750637,0
159,128,1,3,0.925,1,0.465781743805508,0
160,215,1,5,0.5,1,0.466858119982305,0
161,133,1,2,0.99,1,0.51543317995413,0
162,207,1,4,1.5,2,0.46254529896072,1
163,122,1,3,0.95,1,0.443113167873435,0
164,210,1,4,1.5,2,0.40789067436225,1
165,161,1,3,1.2,2,0.423568365544156,1
166,114,1,1,1.075,1,0.462268449623195,0
167,171,1,1,1.075,2,0.430424044803942,1
168,123,1,1,0.875,1,0.344384772584078,0
169,179,1,3,1.1,2,0.358493260650164,1
170,151,1,2,1.05,1,0.370661462133228,0
171,142,1,2,1.05,2,0.426969573789563,1
172,203,1,4,1.5,2,0.36785638718635,1
173,220,1,5,0.5,1,0.393593718036868,0
174,124,1,2,1.175,2,0.345449150005265,1
175,182,1,3,1.05,2,0.463434962793599,1
176,183,1,1,1.25,2,0.392582896037197,1
177,206,1,4,1.5,2,0.40181198769335,1
178,117,1,1,0.925,1,0.44978915845121,0
179,152,1,3,0.9,1,0.403109316565519,0
180,165,1,1,1.01,1,0.507237151893435,0
181,170,1,3,0.925,1,0.425184100419642,0
182,127,1,2,0.99,1,0.442896312314133,0
183,219,1,5,0.5,1,0.388638524609576,0
184,143,1,3,1.05,2,0.420122966759607,1
185,167,1,3,1.05,2,0.410138831455811,1
186,189,1,1,1.1,2,0.516310259726197,1
187,118,1,2,1.125,2,0.419030202038584,1
188,146,1,3,1.05,1,0.449999283001148,0
189,194,1,3,0.875,1,0.41937172759549,0
190,136,1,2,1.05,1,0.562647405444693,0
191,204,1,4,1.5,2,0.430556031115998,1
192,149,1,3,1.2,2,0.444764313710721,1
193,213,1,5,0.5,1,0.435493665388606,0
194,181,1,2,1.05,2,0.381220367097512,1
195,201,1,4,1.5,2,0.416730538091485,1
196,172,1,2,1.01,1,0.37857712902553,0
197,113,1,3,0.95,1,0.383200747083492,0
198,153,1,1,1.025,1,0.427939717081074,0
199,176,1,3,1.05,1,0.925275261697266,0
200,174,1,1,1.05,1,0.483074877210299,0
201,184,1,2,1.1,2,0.426950258719501,1
202,164,1,3,1.175,2,0.420489367785592,1
203,163,1,2,1.075,2,0.563610525074296,1
204,131,1,3,1.01,1,0.571967512052197,0
205,193,1,2,1.075,1,0.488901882663299,0
206,211,1,5,0.5,1,0.42337960463226,0
207,156,1,1,1.15,2,0.430597880434448,1
208,141,1,1,1.075,2,0.465547621744236,1
209,209,1,4,1.5,2,0.426556348351369,1
210,205,1,4,1.5,2,0.443156187802174,1
211,120,1,1,1.025,1,0.428977170465146,0
212,197,1,3,1.125,1,0.51593127463957,0
213,186,1,1,1.075,1,0.576917730385617,0
214,138,1,1,1.15,2,0.431326000045146,1
215,188,1,3,1.2,2,0.392328580948174,1
216,208,1,4,1.5,2,0.404551801115645,1
217,216,1,5,0.5,1,0.386660485844232,0
218,192,1,1,1.05,2,0.414715625101508,1
219,218,1,5,0.5,1,0.361363597121567,0
220,129,1,1,1.025,2,0.410133563709451,1
