PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
70,31,1,1,1.2,1,1.28463248250773,0
71,63,1,3,1.175,2,1.29218019125983,1
72,70,1,1,1.25,2,1.27549137372989,1
73,66,1,3,1.175,2,1.30769331252668,1
74,104,1,5,0.5,1,1.29819811246125,0
75,39,1,3,1.175,1,1.29707511432935,0
76,41,1,2,1.3,2,1.15173132123891,1
77,5,1,2,1.3,2,1.25251850369386,1
78,83,1,2,1.075,1,1.32494974747533,0
79,7,1,1,1.25,2,1.25125501252478,1
80,103,1,5,0.5,1,1.29159244563198,0
81,88,1,1,1.175,1,1.26671443000669,0
82,64,1,1,1.2,2,1.28347638249397,1
83,35,1,2,1.2,2,1.32254002813715,1
84,40,1,1,1.2,2,1.28880584560102,1
85,54,1,3,1.15,2,1.47212722816039,1
86,30,1,3,1.125,1,1.28020219126483,0
87,18,1,3,1.15,1,1.45530733180931,0
88,74,1,2,1.175,1,1.30414667376317,0
89,8,1,2,1.25,1,1.43873287376482,0
90,96,1,4,1.5,2,1.32016637380002,1
91,94,1,4,1.5,2,1.33439741941402,1
92,4,1,1,1.2,2,1.41978633683175,1
93,53,1,2,1.35,2,1.30180248245597,1
94,28,1,1,1.2,2,1.26844339125091,1
95,42,1,3,1.15,1,1.36444719496649,0
96,71,1,2,1.35,2,1.31248865992529,1
97,32,1,2,1.3,2,1.27910448249895,1
98,9,1,3,1.15,1,1.26305864559254,0
99,20,1,2,1.075,1,1.30389588250546,0
100,29,1,2,1.25,1,1.41458487376804,0
101,76,1,1,1.175,2,1.8647133281338,1
102,72,1,3,1.15,1,1.40062238438986,0
103,1,1,1,1.175,1,1.5153552913107,0
104,77,1,2,1.35,2,1.29759088245919,1
105,3,1,3,1.175,1,1.35216772812419,0
106,81,1,3,1.15,1,1.27692183683394,0
107,61,1,1,1.175,2,1.43680939124897,1
108,75,1,3,1.15,1,1.36603847745573,0
109,62,1,2,1.3,2,1.28250379126985,1
110,55,1,1,1.075,1,1.35353908245452,0
111,162,2,1,0.99,1,1.42833732813597,0
112,165,2,1,1.2,2,1.31821788247908,1
113,127,2,2,0.99,1,1.24439068249194,0
114,138,2,1,1.1,2,1.28602934564697,1
115,116,2,3,0.99,1,1.3253852368216,0
116,201,2,4,1.5,2,1.36330370372161,1
117,203,2,4,1.5,2,1.84806584566832,1
118,200,2,3,1.2,2,1.32086574559798,1
119,193,2,2,1.2,2,1.3506452474976,1
120,214,2,5,0.5,1,1.2754473281675,0
121,216,2,5,0.5,1,1.34725528251147,0
122,133,2,2,1.1,2,1.32812105625635,1
123,124,2,2,1.025,1,1.37436541944044,0
124,166,2,2,1.05,2,1.266276091279,1
125,192,2,1,1.025,2,1.29045148246223,1
126,149,2,3,1.1,2,1.43356283684261,1
127,113,2,3,1.025,2,1.43502439121949,1
128,182,2,3,0.975,1,1.27648158249212,0
129,119,2,3,1.01,2,1.3004197825212,1
130,211,2,5,0.5,1,1.29096203687368,0
131,171,2,1,0.975,2,1.35469929128885,1
132,155,2,3,0.975,2,1.43907473684521,1
133,154,2,2,1.01,2,1.33655309129972,1
134,196,2,2,0.9,1,1.24608891247772,0
135,189,2,1,0.8,1,1.35919319128152,0
136,173,2,3,0.85,1,1.38818261242704,0
137,145,2,2,0.95,2,1.39136733685154,1
138,179,2,3,0.925,1,2.10691277374281,0
139,122,2,3,0.95,2,1.969571766851,1
140,175,2,2,0.7,1,1.32537623686949,0
141,186,2,1,0.9,1,1.43557648244314,0
142,190,2,2,0.75,1,1.42107464751462,0
143,205,2,4,1.5,2,1.27913553680992,1
144,183,2,1,0.95,1,1.29513061250327,0
145,198,2,1,0.99,2,1.36635327374097,1
146,140,2,3,0.75,1,1.32246288249735,0
147,118,2,2,1.25,2,1.24850293685449,1
148,158,2,3,0.75,1,1.32132113684202,0
149,168,2,1,0.925,1,1.27130509127164,0
150,136,2,2,0.825,1,1.33523718250217,0
151,134,2,3,1.15,2,1.30895426496863,1
152,137,2,3,0.825,1,1.33151482813992,0
153,169,2,2,0.95,2,1.35269366687862,1
154,159,2,1,0.975,2,1.28552703687456,1
155,157,2,2,0.925,1,1.28523203684017,0
156,215,2,5,0.5,1,1.22802236495772,0
157,150,2,1,0.95,1,1.43832153681433,0
158,194,2,3,0.95,2,1.25580233684741,1
159,206,2,4,1.5,2,1.28082519129384,1
160,128,2,3,0.9,1,1.31164550367976,0
161,141,2,1,0.975,2,1.35039398248773,1
162,204,2,4,1.5,2,1.3231431862805,1
163,126,2,1,0.95,2,1.29726686683716,1
164,130,2,2,0.95,2,1.41588216874516,1
165,156,2,1,0.9,1,1.26575598248746,0
166,220,2,5,0.5,1,1.30597033002414,0
167,123,2,1,0.925,1,1.35281478252728,0
168,117,2,1,0.975,2,1.57343776494963,1
169,177,2,1,0.95,2,1.36142859124811,1
170,187,2,2,0.95,1,1.34990153682884,0
171,218,2,5,0.5,1,1.28260203683749,0
172,217,2,5,0.5,1,1.41788029129384,0
173,147,2,1,0.925,1,1.50823663687333,0
174,135,2,1,0.975,2,1.3627277368214,1
175,144,2,1,0.925,1,1.38362231251085,0
176,146,2,3,0.95,2,1.41112547373632,1
177,199,2,2,1.25,2,1.50172754056985,1
178,178,2,2,0.7,1,1.3085028125206,0
179,202,2,4,1.5,2,1.24333918251796,1
180,125,2,3,0.95,1,1.35660855809692,0
181,209,2,4,1.5,2,1.40911481250077,1
182,185,2,3,1.125,2,1.29973701247945,1
183,114,2,1,0.95,1,1.29866558435606,0
184,207,2,4,1.5,2,1.24115734564839,1
185,161,2,3,0.825,1,1.25871993682813,0
186,160,2,2,1.2,2,1.3554052124382,1
187,121,2,2,0.8,1,1.27217721065972,0
188,197,2,3,1.05,2,1.27231767377816,1
189,172,2,2,0.975,1,1.25606288440758,0
190,111,2,1,0.975,1,1.22482609126018,0
191,213,2,5,0.5,1,1.27478642121423,0
192,191,2,3,0.95,2,1.30686523689656,1
193,181,2,2,1.175,2,1.27368568250677,1
194,170,2,3,0.925,1,1.2496303281514,0
195,180,2,1,1.025,2,1.17056481249165,1
196,143,2,3,0.95,2,1.18240635620896,1
197,176,2,3,0.95,2,1.26601288246457,1
198,112,2,2,1.125,2,1.2420235913014,1
199,219,2,5,0.5,1,1.25910911941901,0
200,132,2,1,0.975,2,1.25195478624664,1
201,153,2,1,0.975,2,1.06877573684324,1
202,142,2,2,0.85,1,1.1806115124491,0
203,164,2,3,0.925,1,1.38398322305875,0
204,139,2,2,1.025,2,1.25950645812554,1
205,163,2,2,0.975,2,1.38814443681622,1
206,212,2,5,0.5,1,1.23148309125099,0
207,188,2,3,0.95,2,1.36868728441186,1
208,115,2,2,0.875,1,1.3087213668623,0
209,210,2,4,1.5,2,1.28350449132267,1
210,167,2,3,0.95,2,1.3790324368747,1
211,151,2,2,0.975,2,1.30280933686299,1
212,208,2,4,1.5,2,1.29354471055558,1
213,174,2,1,0.975,2,1.37313683686079,1
214,148,2,2,0.95,1,1.43308284564409,0
215,184,2,2,1.025,2,1.30656256683869,1
216,131,2,3,0.925,2,1.50527979125036,1
217,152,2,3,0.925,1,1.35968459123978,0
218,120,2,1,0.975,1,1.87646748247789,0
219,195,2,1,0.9,1,2.10870041057933,0
220,129,2,1,0.975,2,2.25922744564014,1
