block	time	key
2	0.793881893158	left
2	0.994022846222	left
2	1.86161804199	right
2	3.71384501457	right
2	3.76322889328	left
2	4.29666590691	right
2	5.21480798721	right
2	7.81695199013	left
2	8.31768202782	left
2	9.55148005486	right
2	10.9022779465	right
2	11.28601408	right
2	12.2203650475	right
2	12.2203650475	left
2	12.4374358654	left
2	13.0209760666	right
2	13.0546228886	left
2	13.6887888908	right
2	15.6572370529	left
2	18.459086895	right
2	20.7116839886	right
2	20.7774538994	left
2	20.9942610264	left
2	21.4781150818	left
2	23.1802358627	right
2	23.8635759354	left
2	24.0310349464	left
2	24.3642170429	right
2	25.4978990555	right
2	25.6320800781	right
2	26.732421875	right
2	26.7990448475	left
2	27.8831570148	right
2	29.0179340839	right
2	29.0510549545	left
2	29.2522220612	right
2	29.6519758701	right
2	29.7357530594	left
2	32.103564024	left
2	34.5057280064	right
2	34.5391349792	left
2	34.7732460499	left
2	34.9395489693	left
2	35.2572569847	left
2	36.0737609863	right
2	36.0737609863	left
2	36.7748918533	right
2	36.7748918533	left
2	37.4590148926	right
2	37.4590148926	left
2	38.0927000046	left
2	40.4607610703	right
2	40.87824893	right
2	41.5450220108	right
2	43.3131768703	right
2	43.6471629143	right
2	45.4491460323	left
2	46.2830338478	left
2	46.6325888634	right
2	46.999546051	right
2	47.6497790813	right
2	48.2168769836	right
2	48.3514540195	right
2	50.0693330765	right
2	51.25344491	left
2	52.0874559879	left
2	52.67136693	left
2	54.8405759335	left
2	55.2897799015	left
2	56.8749940395	right
2	56.9078650475	left
2	57.7754569054	right
2	58.2933380604	right
2	58.9101688862	right
2	59.3608999252	right
2	60.0277290344	right
2	61.8618860245	right
2	62.5968439579	right
2	63.0632600784	right
2	63.196928978	right
2	63.5969779491	right
2	65.0991909504	right
2	65.4828870296	right
2	68.2181448936	left
2	69.1523759365	right
2	70.0359969139	right
2	70.5028729439	right
2	70.7200448513	right
2	70.8874268532	right
2	71.4702620506	right
2	71.6201090813	right
2	71.8541588783	right
2	72.3716030121	right
2	73.3888878822	right
2	73.4394319057	left
2	73.6388540268	right
2	74.1726520061	left
2	75.4240598679	left
2	78.3939189911	right
2	78.5100228786	right
2	79.278003931	left
2	80.327862978	right
2	81.4294450283	right
2	82.5468389988	right
2	83.1135549545	right
2	83.2468628883	right
2	86.8168458939	right
2	90.2195470333	right
2	90.2537050247	left
2	90.6036999226	right
2	91.1044239998	right
2	91.1534240246	left
2	91.3374729156	right
2	91.5213570595	right
2	91.9213309288	right
2	93.0057239532	right
2	93.2721159458	right
2	96.2412359715	left
2	99.2607119083	right
2	99.9618730545	right
2	99.9946188927	left
2	101.328798056	left
2	102.096198082	right
2	102.913184881	right
2	103.547436953	left
2	103.964698076	right
2	104.282459021	right
2	104.749424934	right
2	104.898436069	right
2	105.299689054	right
2	105.44926405	right
2	105.800144911	right
2	106.716501951	right
2	108.284744024	right
2	110.903825998	left
2	112.371556044	left
2	113.456686974	right
2	113.456686974	left
2	114.940433979	right
2	114.940433979	left
2	117.325862885	left
2	117.926254034	right
2	118.877620935	right
