PresOrder,TrialNumber,ShapeNoShape,StairNum,BlockNum,TargetPosition,TargetLuminance,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,Stair_Update
78,24,2,2,1,1,1.65,2,0.239004599978216,1.30570550006814,0.989061199943535,1,1
79,119,1,2,1,2,1.65,1,0.100519000086933,1.40056699991692,0.850585300009698,1,1
80,17,1,1,1,1,1.65,2,0.162242299993522,1.39559120009653,0.912285199970938,1,1
81,81,1,1,1,1,1.65,2,0.175216200063005,1.37522739998531,0.925291900057346,1,1
82,75,1,2,1,1,1.65,2,0.225273699965328,1.27526130003389,0.97530629998073,1,1
83,25,1,1,1,1,1.65,2,0.0391903999261558,1.53920340002514,0.789232600014657,1,1
84,64,2,2,1,1,1.65,1,0.294561599963345,1.36121340002865,1.04458960006014,0,0
85,11,1,2,1,2,1.65,1,0.31527769996319,1.38194620003924,1.06527130003087,1,1
86,52,2,2,1,1,1.65,2,0.197796600055881,1.69781379995402,0.947852400015108,1,1
87,26,2,1,1,1,1.65,1,0.305920800077729,1.2892096999567,1.05579939996824,0,0
88,120,2,2,1,2,1.65,1,0.220214999979362,1.53689830005169,0.970249900012277,1,1
89,89,1,1,1,1,1.65,2,0.0205323999980465,1.45388579997234,0.770571400062181,1,1
90,28,2,2,1,2,1.65,1,0.319349500001408,1.30270469991956,1.06938589992933,1,1
91,138,2,3,1,1,1.65,2,0.203413999988697,1.27006020001136,0.953463800018653,1,1
92,128,2,3,1,2,1.65,1,0.130752099910751,1.63076239998918,0.880740800057538,1,1
93,74,2,1,1,1,1.65,2,0.218957399949431,1.56894839997403,0.969005599967204,1,1
94,7,1,2,1,1,1.65,2,0.16560720000416,1.16558050003368,0.915581300039776,1,1
95,80,2,2,1,2,1.65,1,0.132861600024626,1.26617519999854,0.882901099976152,1,1
96,19,1,2,1,2,1.65,1,0.189613400027156,1.72291699994821,0.939662700053304,1,1
97,22,2,1,1,1,1.65,2,0.0881863000104204,1.30490939994343,0.838260999997146,1,1
98,109,1,1,1,2,1.65,1,0.17949819995556,1.27949510002509,0.929469200083986,1,1
99,69,1,1,1,1,1.65,2,0.140296700061299,1.6236346999649,0.890286299982108,1,1
100,55,1,2,1,2,1.65,1,0.266934900078923,1.25029429991264,1.01697649993002,1,1
101,61,1,1,1,2,1.65,1,0.257893900037743,1.29121120006312,1.00792960007675,1,1
102,130,2,3,1,1,1.65,2,0.126377600012347,1.42637310002465,0.876402499969117,1,1
103,103,1,2,1,2,1.65,1,1.19246229995042,2.6924822999863,1.94250410003588,1,1
104,131,2,3,1,1,1.65,2,0.203301499946974,1.21996939997189,0.953317600069568,1,1
105,29,1,1,1,1,1.65,2,0.143778400029987,1.31046019995119,0.893864399986342,1,1
106,105,1,1,1,2,1.65,1,0.0308345999801531,1.59752189996652,0.780823100009002,1,1
107,18,2,1,1,2,1.65,1,0.232796900090761,1.23284019995481,0.982843999983743,1,1
108,99,1,2,1,2,1.65,1,0.17337580001913,1.3067197999917,0.923407800029963,1,1
109,44,2,2,1,2,1.65,1,0.110926999943331,1.57761759997811,0.860962299979292,1,1
110,93,1,1,1,2,1.65,1,0.0749575000954792,1.34164439991582,0.825003099977039,1,1
111,106,2,1,1,2,1.65,1,0.202410100027919,1.61908829992171,0.95244509994518,1,1
112,122,2,3,1,2,1.65,1,0.296203900012188,1.62953639996704,1.04624669998884,1,1
113,127,2,3,1,2,1.65,1,0.252993399975821,1.3196639000671,1.00303210003767,1,1
114,134,2,3,1,1,1.65,1,0.2201109000016,1.67009719996713,0.970166499959305,0,0
115,60,2,2,1,2,1.65,1,0.269080600002781,1.71905910002533,1.01908019999973,1,1
116,4,2,2,1,2,1.65,1,0.000628700014203787,1.50060379994102,0.750675200019032,1,1
117,100,2,2,1,2,1.65,1,0.166664800024591,1.33335610001814,0.916679299902171,1,1
118,77,1,1,1,2,1.65,1,0.14137369999662,1.49138840008527,0.891365199931897,1,1
119,129,2,3,1,1,1.65,2,0.204959399998188,1.53833970008418,0.954998300061561,1,1
120,84,2,2,1,1,1.65,2,0.226354000042193,1.35968770005275,0.976391200092621,1,1
121,102,2,1,1,1,1.65,2,0.149211600073613,1.33261079993099,0.89925629994832,1,1
122,45,1,1,1,2,1.65,1,0.142010500072502,1.45863140001893,0.891998299979605,1,1
123,123,2,3,1,1,1.65,2,0.654044800088741,1.9873976999661,1.40408669994213,1,1
124,83,1,2,1,2,1.65,1,0.223262100014836,1.42326870001853,0.973333400092088,1,1
125,59,1,2,1,1,1.65,2,0.082744300016202,1.64945000002626,0.832761500030756,1,1
126,56,2,2,1,1,1.65,2,0.249385899980552,1.28278300003149,0.999427700066008,1,1
127,85,1,1,1,1,1.65,2,0.156757700024173,1.50676679995377,0.90681139996741,1,1
128,104,2,2,1,1,1.65,2,0.212192400009371,1.74554669996724,0.962235599989071,1,1
129,9,1,1,1,1,1.65,2,0.250153200002387,1.56681079999544,1.00020160002168,1,1
130,13,1,1,1,1,1.65,2,0.0615329999709502,1.39487129996996,0.811586400028318,1,1
131,124,2,3,1,2,1.65,1,0.246163800009526,1.24620340007823,0.996216799947433,1,1
132,57,1,1,1,1,1.65,2,0.250216699903831,1.81691249995492,1.00023120001424,1,1
133,58,2,1,1,1,1.65,1,0.268907799967565,1.80221730004996,1.01894410001114,0,0
134,110,2,1,1,1,1.65,2,0.504486900055781,1.83779349992983,1.25453589996323,1,1
135,34,2,1,1,1,1.65,2,0.293682200019248,1.32702389999758,1.04370799998287,1,1
136,20,2,2,1,2,1.65,1,0.181826499989256,1.56517649989109,0.931872999994084,1,1
137,8,2,2,1,1,1.65,2,0.0610491000115871,1.37776810000651,0.81106279999949,1,1
138,54,2,1,1,1,1.65,2,0.209711199975573,1.30971860000864,0.959736499935389,1,1
139,118,2,1,1,2,1.65,1,0.108029800001532,1.32469279994257,0.858081000042148,1,1
140,42,2,1,1,2,1.65,1,0.000651300069876015,1.46737430000212,0.750702799996361,1,1
141,158,2,1,2,2,1.65,1,1.63351190008689,3.18353379995096,2.38355849997606,1,1
142,172,2,2,2,2,1.65,1,2.175815399969,3.65916889999062,2.92585380002856,1,1
143,235,1,2,2,2,1.65,1,0.0899630999192595,1.12333880004007,0.840008300030604,1,1
144,221,1,1,2,1,1.65,2,0.00256489997263998,1.36923569999635,0.752599800005555,1,1
145,255,1,2,2,2,1.65,1,1.53530620003585,2.68527650006581,2.28533750004135,1,1
146,150,2,1,2,2,1.65,1,1.54018580005504,2.95686080004089,2.29026129993144,1,1
147,197,1,1,2,1,1.65,2,0.000600200030021369,1.06730070000049,0.750648899935186,1,1
148,141,1,1,2,1,1.65,2,0.538209600024857,2.08821620000526,1.28824950009584,1,1
149,279,2,3,2,1,1.65,2,0.187581700040027,1.47092100000009,0.937566499924287,1,1
150,163,1,2,2,1,1.65,2,0.666219500009902,2.16619729995728,1.41618279996328,1,1
151,167,1,2,2,1,1.65,2,0.267074500094168,1.33374559995718,1.0170435999753,1,1
152,257,1,1,2,1,1.65,2,0.000592699972912669,1.50056930002756,0.750638299970888,1,1
153,272,2,3,2,2,1.65,1,0.00971609994303435,1.09306760004256,0.759762300061993,1,1
154,203,1,2,2,1,1.65,2,0.184254000079818,1.46761179994792,0.934287999989465,1,1
155,145,1,1,2,2,1.65,1,0.197730899904855,1.7310765000293,0.947711799992248,1,1
156,233,1,1,2,1,1.65,2,0.185018099960871,1.35171449999325,0.935061500058509,1,1
157,218,2,1,2,1,1.65,2,0.224426100030541,1.30780110007618,0.974484299891628,1,1
158,208,2,2,2,2,1.65,1,0.0005955999949947,1.43394670006819,0.750630400027148,1,1
159,262,2,3,2,2,1.65,1,0.219834399991669,1.58651910000481,0.969859500066377,1,1
160,249,1,1,2,2,1.65,1,0.237174400012009,1.23719820007682,0.987207700032741,1,1
161,184,2,2,2,1,1.65,2,0.110417300020345,1.29377849993762,0.860465100035071,1,1
162,243,1,2,2,1,1.65,2,0.0845517999259755,1.48458950000349,0.834591799997725,1,1
163,266,2,3,2,2,1.65,1,0.135321300011128,1.63533280009869,0.885354599915445,1,1
164,247,1,2,2,2,1.65,1,0.160235700081103,1.66027430002578,0.91029669996351,1,1
165,148,2,2,2,2,1.65,1,0.175975000020117,1.27597069996409,0.926010799943469,1,1
166,231,1,2,2,1,1.65,2,0.218154100002721,1.45149520004634,0.968206199933775,1,1
167,240,2,2,2,2,1.65,1,0.284112300025299,1.26749249990098,1.03415229998063,1,1
168,224,2,2,2,2,1.65,1,0.135590799967758,1.41894060000777,0.885590299963951,1,1
169,260,2,2,2,1,1.65,2,0.210820099920966,1.24419360002503,0.960870099952444,1,1
170,256,2,2,2,2,1.65,1,0.000606799963861704,1.2839254999999,0.750604600063525,1,1
171,236,2,2,2,2,1.65,1,0.241803599987179,1.49181360006332,0.991715799900703,1,1
172,248,2,2,2,1,1.65,2,0.266426099929959,1.66642190003768,1.01643710001372,1,1
173,142,2,1,2,2,1.65,1,0.232984300004318,1.64971380005591,0.983025199966505,1,1
174,214,2,1,2,1,1.65,2,0.196307700010948,1.52965219994076,0.946346999960952,1,1
175,229,1,1,2,1,1.65,2,0.306490699993446,1.42317629989702,1.05649310001172,1,1
176,153,1,1,2,1,1.65,2,0.225865800050087,1.39256060007028,0.975854899967089,1,1
177,174,2,1,2,1,1.65,2,0.455995600088499,1.72267029993236,1.20598760002758,1,1
178,227,1,2,2,1,1.65,2,0.188434399897233,1.67177939997055,0.938465000013821,1,1
179,234,2,1,2,2,1.65,1,0.414802100043744,1.8314846000867,1.16483699996024,1,1
180,210,2,1,2,2,1.65,1,0.417229900020175,1.78389049996622,1.16724229999818,1,1
181,156,2,2,2,2,1.65,1,0.280371999950148,1.33039550005924,1.03040430007968,1,1
182,154,2,1,2,1,1.65,2,0.00061340001411736,1.36729800002649,0.750654599978589,1,1
183,180,2,2,2,1,1.65,2,0.00142670003697276,1.45140409993473,0.751467900001444,1,1
184,155,1,2,2,1,1.65,2,0.133687399909832,1.46702630002983,0.883719300036319,1,1
185,160,2,2,2,2,1.65,1,0.224348200019449,1.29109429998789,0.974343199981377,1,1
186,254,2,1,2,1,1.65,2,0.175579500035383,1.42557279998437,0.925552700064145,1,1
187,261,2,3,2,2,1.65,1,0.266440800041892,1.28314339998178,1.01642829994671,1,1
188,194,2,1,2,2,1.65,1,0.167087399982847,1.23375749995466,0.917132899980061,1,1
189,169,1,1,2,1,1.65,2,0.00059829989913851,1.48394689999986,0.750586200039834,1,1
190,175,1,2,2,1,1.65,2,1.16827449994162,2.5849726999877,1.9183248000918,1,1
191,192,2,2,2,2,1.65,1,0.222269599908032,1.75563849997707,0.972327900002711,1,1
192,185,1,1,2,2,1.65,1,0.221693599945866,1.47169649996795,0.971712399972603,1,1
193,239,1,2,2,2,1.65,1,0.247061199974269,1.44707940006629,0.997105999966152,1,1
194,178,2,1,2,1,1.65,2,0.195125499973074,1.49512980005238,0.94491829990875,1,1
195,173,1,1,2,1,1.65,2,0.231919599929824,1.78191659995355,0.981966800056398,1,1
196,171,1,2,2,2,1.65,1,0.225847400026396,1.40914790006354,0.975854900083505,1,1
197,269,2,3,2,2,1.65,1,0.394661800004542,1.81131819996517,1.14465160004329,1,1
198,232,2,2,2,2,1.65,1,0.315986300003715,1.74929189996328,1.0660179000115,1,1
199,165,1,1,2,1,1.65,2,0.000600900035351515,1.41728469997179,0.750635400065221,1,1
200,177,1,1,2,1,1.65,2,0.0934426999883726,1.62679760006722,0.84348569996655,1,1
201,195,1,2,2,2,1.65,1,0.192893100087531,1.45957379997708,0.942917999927886,1,1
202,205,1,1,2,2,1.65,1,0.22891319997143,1.39556700002868,0.978956299950369,1,1
203,196,2,2,2,2,1.65,1,0.170786099974066,1.63747240009252,0.920826999936253,1,1
204,147,1,2,2,2,1.65,1,0.170102300005965,1.27013059996534,0.920104100019671,1,1
205,251,1,2,2,2,1.65,1,0.325095300097018,1.7417698999634,1.07513589994051,1,1
206,241,1,1,2,1,1.65,2,0.176803299924359,1.21014869993087,0.926838099956512,1,1
207,270,2,3,2,1,1.65,2,0.170906199957244,1.40427360008471,0.920958400005475,1,1
208,268,2,3,2,2,1.65,1,0.176953500020318,1.31034219998401,0.926970800035633,1,1
209,168,2,2,2,1,1.65,2,0.116994800046086,1.30034590000287,0.867030999972485,1,1
210,187,1,2,2,2,1.65,1,0.38593089999631,1.40261280001141,1.13593029999174,1,1
211,258,2,1,2,2,1.65,1,0.18723050004337,1.42065340001136,0.937295199953951,1,1
212,226,2,1,2,1,1.65,2,0.0983650999842212,1.58173929993063,0.848370799911208,1,1
213,170,2,1,2,1,1.65,2,0.264607100049034,1.6646458999021,1.01466220000293,1,1
214,164,2,2,2,2,1.65,1,0.182145400089212,1.23216769995634,0.932154499925673,1,1
215,199,1,2,2,1,1.65,2,0.0932368999347091,1.37657920003403,0.843262000009418,1,1
216,259,1,2,2,2,1.65,1,0.102056800038554,1.2520675000269,0.852082700002939,1,1
217,253,1,1,2,1,1.65,2,0.0674980999901891,1.2841841999907,0.817544199991971,1,1
218,186,2,1,2,1,1.65,2,0.351458600023761,1.43482470000163,1.10121640004218,1,1
219,252,2,2,2,1,1.65,2,0.236158899962902,1.61952070007101,0.986161700100638,1,1
220,206,2,1,2,2,1.65,1,0.200249999994412,1.31693420000374,0.950287100044079,1,1
221,265,2,3,2,1,1.65,2,0.110892600030638,1.39424649998546,0.860832800040953,1,1
222,277,2,3,2,1,1.65,2,0.17560209997464,1.7089673000155,0.925575800007209,1,1
223,228,2,2,2,1,1.65,2,0.176967000006698,1.42698680004105,0.927012100000866,1,1
224,149,1,1,2,1,1.65,2,0.0337222000816837,1.50038939993829,0.783756599994376,1,1
225,238,2,1,2,1,1.65,2,0.110736400005408,1.61071999999695,0.860772399930283,1,1
226,183,1,2,2,2,1.65,1,0.339137599919923,1.58914359996561,1.08889210002962,1,1
227,193,1,1,2,1,1.65,2,0.0971406999742612,1.46382139995694,0.847205300000496,1,1
228,190,2,1,2,1,1.65,2,0.0789950999896973,1.07901399990078,0.828998000011779,1,1
229,245,1,1,2,1,1.65,2,0.0512138999765739,1.33450860006269,0.801231099991128,1,1
230,157,1,1,2,1,1.65,2,0.000620599952526391,1.40060920000542,0.750634600059129,1,1
231,220,2,2,2,2,1.65,1,0.224058700026944,1.75734510004986,0.974085599998944,1,1
232,250,2,1,2,2,1.65,1,0.119250999996439,1.56927279999945,0.869273400050588,1,1
233,215,1,2,2,2,1.65,1,0.236659499933012,1.63667410006747,0.986692500067875,1,1
234,225,1,1,2,2,1.65,1,0.406165100052021,1.58953369990923,1.15621069993358,1,1
235,263,2,3,2,2,1.65,1,0.132199299987406,1.4321987000294,0.88223620003555,1,1
236,217,1,1,2,2,1.65,1,0.119480900000781,1.35285319993272,0.869533199933358,1,1
237,179,1,2,2,2,1.65,1,0.118815900059417,1.46884890005458,0.868858599918894,1,1
238,244,2,2,2,1,1.65,2,0.162073299987242,1.61206770001445,0.912068899953738,1,1
239,271,2,3,2,1,1.65,2,0.129486599937081,1.42954559996724,0.879545100033283,1,1
240,230,2,1,2,1,1.65,2,0.116193099995144,1.58290699997451,0.866264199954458,1,1
241,242,2,1,2,2,1.65,1,0.201083999942057,1.21774540003389,0.951093800016679,1,1
242,267,2,3,2,1,1.65,2,0.152438900084235,1.41917609993834,0.902504099998623,1,1
243,207,1,2,2,1,1.65,2,0.202332699904218,1.26896909996867,0.952374599990435,1,1
244,275,2,3,2,1,1.65,2,0.188131500035524,1.18814460001886,0.938114699907601,1,1
245,144,2,2,2,2,1.65,1,0.0732333000050858,1.42325849994086,0.823235400021076,1,1
246,143,1,2,2,2,1.65,1,0.00060429994482547,1.4006332999561,0.750653700088151,1,1
247,212,2,2,2,2,1.65,1,0.102492100093514,1.40252320002764,0.852535199956037,1,1
248,198,2,1,2,1,1.65,2,0.199943199986592,1.31663190003019,0.949973700102419,1,1
249,246,2,1,2,2,1.65,1,0.227969400002621,1.79461930005345,0.978009099955671,1,1
250,202,2,1,2,2,1.65,1,0.350338299991563,1.3669311000267,1.10032880003564,1,1
251,213,1,1,2,2,1.65,1,0.260049399919808,1.77674490003847,1.01009670004714,1,1
252,219,1,2,2,1,1.65,2,0.124783999985084,1.50811310007703,0.874801800004207,1,1
253,161,1,1,2,1,1.65,2,0.20448309998028,1.73805280006491,0.954733799910173,1,1
254,276,2,3,2,1,1.65,2,0.221513799973764,1.65494679997209,0.971582500031218,1,1
255,159,1,2,2,2,1.65,1,0.23278920003213,1.58274660003372,0.982827399973758,1,1
256,204,2,2,2,1,1.65,2,0.190055300015956,1.47341209999286,0.940118400030769,1,1
257,209,1,1,2,2,1.65,1,0.612278999993578,1.72896659991238,1.36232189997099,1,1
258,152,2,2,2,1,1.65,2,0.256985599990003,1.59030109993182,1.00701780000236,1,1
259,182,2,1,2,1,1.65,2,0.205078699975275,1.50508839997929,0.955110899987631,1,1
260,151,1,2,2,1,1.65,2,0.0783502999693155,1.09508520003874,0.828394900076091,1,1
261,274,2,3,2,1,1.65,2,0.0570325000444427,1.17373829998542,0.807045700028539,1,1
262,211,1,2,2,1,1.65,1,0.0323654999956489,1.24906359997112,0.782406199956313,0,0
263,181,1,1,2,2,1.65,1,0.000639699981547892,1.08400470006745,0.750721500022337,1,1
264,222,2,1,2,2,1.65,1,0.0218171000014991,1.07189959997777,0.77191530005075,1,1
265,201,1,1,2,1,1.65,2,0.0791528000263497,1.07913349999581,0.829189599957317,1,1
266,166,2,1,2,1,1.65,2,0.000600199913606048,1.28396040003281,0.750604600063525,1,1
267,237,1,1,2,2,1.65,1,0.0899228000780568,1.55660349992104,0.839963400037959,1,1
268,264,2,3,2,2,1.65,1,0.132742000045255,1.43276340002194,0.882748599979095,1,1
269,191,1,2,2,1,1.65,2,0.143522099941038,1.21018819999881,0.893516800017096,1,1
270,188,2,2,2,2,1.65,1,0.234513000003062,1.26789850008208,0.984576800023206,1,1
271,278,2,3,2,2,1.65,1,0.179376999964006,1.17940439993981,0.929427299997769,1,1
272,216,2,2,2,2,1.65,1,0.203982100007124,1.65396400005557,0.95399599999655,1,1
273,189,1,1,2,2,1.65,1,0.214793500024825,1.59810309996828,0.964699000003748,1,1
274,273,2,3,2,2,1.65,1,0.770885200006887,2.30428380006924,1.52096749993507,1,1
275,223,1,2,2,1,1.65,2,0.205598099972121,1.62227990000974,0.95562909997534,1,1
276,176,2,2,2,2,1.65,1,0.252288100076839,1.73562309995759,1.00226259999909,1,1
277,280,2,3,2,2,1.65,1,0.225072899949737,1.30843870004173,0.975088700070046,1,1
278,162,2,1,2,1,1.65,2,0.20047339994926,1.65047500003129,0.950482700020075,1,1
279,146,2,1,2,2,1.65,1,0.203089100075886,1.38649920001626,0.953138299984857,1,1
280,200,2,2,2,1,1.65,2,0.172456300002523,1.38918940001167,0.922531100106426,1,1
