PresOrder,TrialNumber,ShapeNoShape,StairNum,BlockNum,TargetPosition,TargetLuminance,Response,RespScreenOnset_to_Resp,ExpStartOnset_to_Resp,StimOnset_to_Resp,Accuracy,Stair_Update
103,105,1,1,1,1,1.16,1,0.22509383619763,1.55962326499866,0.9918672000058,0,0
104,131,2,3,1,2,0.8,2,0.152024500013795,1.20335876499303,0.919618192536291,1,0
105,19,1,2,1,2,1.16,2,0.170897363743279,1.40544616500847,0.937778399966192,0,0
106,8,2,2,1,2,0.94,2,0.191341035009827,1.37579616496805,0.958576292498037,1,0
107,65,1,1,1,2,1.16,2,0.103207136213314,1.35442616499495,0.870458449935541,0,0
108,61,1,1,1,2,1.16,2,0.000950100016780198,1.31917206494836,0.768520136247389,0,0
109,87,1,2,1,1,1.16,1,0.00391736498568207,1.4385141649982,0.770677000051364,0,0
110,17,1,1,1,2,1.16,2,0.257272092509083,1.32499406498391,1.0244900775142,0,0
111,54,2,1,1,1,1.16,2,0.0129790999926627,1.49810896499548,0.780161700036842,1,1
112,49,1,1,1,1,1.16,1,0.174922978738323,1.17599476495525,0.941620099998545,0,0
113,55,1,2,1,2,1.16,2,0.00154817872680724,1.25273796502734,0.768777935008984,0,0
114,127,2,3,1,2,1.2,2,0.331144306284841,1.49891726498026,1.09838880749885,0,0
115,76,2,2,1,2,0.94,2,0.0190462212194689,1.17026266502216,0.786282178713009,1,0
116,11,1,2,1,2,1.16,2,0.00403470627497882,1.25521766499151,0.770890099985991,0,0
117,63,1,2,1,1,1.16,1,0.0916397650144063,1.27612836495973,0.858890949981287,0,0
118,3,1,2,1,1,1.16,1,0.123468121164478,1.29114406497683,0.890710420033429,0,0
119,58,2,1,1,2,1.16,2,0.14737999998033,1.64915046497481,0.915108078683261,0,0
120,135,2,3,1,2,1.2,2,0.00407563499175012,1.57221466494957,0.771335706289392,0,0
121,109,1,1,1,2,1.16,2,0.0042346062255092,1.53901216498343,0.771490177488886,0,0
122,78,2,1,1,1,1.16,2,0.0888795787468553,1.42347266495926,0.856106577499304,1,1
123,101,1,1,1,2,1.16,2,0.169264199968893,1.33756356494268,0.936424700019415,0,0
124,50,2,1,1,2,1.16,2,0.153283307503443,1.25435576500604,0.920500363805331,0,0
125,20,2,2,1,2,0.94,2,0.108089899993502,1.52645476500038,0.875793649989646,1,0
126,133,2,3,1,2,0.8,2,0.207106799993198,1.45869266503723,0.974841664952692,1,0
127,70,2,1,1,2,0.94,2,0.0670318212360144,1.63513306499226,0.833963599987328,1,0
128,51,1,2,1,2,1.16,2,0.0016118650091812,1.53615636494942,0.768848048755899,0,0
129,140,2,3,2,2,1.2,2,0.00412906496785581,1.18861166498391,0.771391263755504,0,0
130,57,1,1,1,1,1.16,1,0.00979909999296069,1.54481886496069,0.776831900002435,0,0
131,53,1,1,1,2,1.16,2,0.00393600744428113,1.27186276501743,0.771187549922615,0,0
132,15,1,2,1,1,1.16,1,0.115600800025277,1.28366436500801,0.883354235033039,0,0
133,119,1,2,1,1,1.16,1,0.0498025000561029,1.23478796501877,0.817455236276146,0,0
134,112,2,2,1,1,0.94,2,0.000944799976423383,1.45269896503305,0.768493436218705,0,1
135,68,2,2,1,2,0.94,2,0.0662281499826349,1.28407836501719,0.833458236185834,1,0
136,98,2,1,1,2,0.94,2,0.0111863362253644,1.17898066499038,0.778413448715582,1,0
137,29,1,1,1,1,1.16,1,0.00152574997628108,1.58625996496994,0.768743463791907,0,0
138,41,1,1,1,1,1.16,1,0.183501199993771,1.53513426502468,0.951076564961113,0,0
139,122,2,3,1,2,1.2,2,0.166601400007494,1.41824466496473,0.933676399989054,0,0
140,47,1,2,1,2,1.16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
